站名,车站地址,铁路局,类别,性质,省,市,lng火星,lat火星,WGS84_Lng,WGS84_Lat,BD_Lng,BD_Lat
三源浦,吉林省通化市柳河县三源浦镇,沈阳铁路局, ,客运站,吉林,通化,125.759891999999,42.0557409999999,125.753872,42.053438,125.766308379908,42.0620185964796
驼腰岭,吉林省通化市柳河县驼腰岭镇,沈阳铁路局, ,客运站,吉林,通化,125.903043999999,42.181561,125.897341999999,42.179451,125.909438096048,42.18792552582
五道沟,吉林省通化市柳河县五道沟镇,沈阳铁路局, ,客运站,吉林,通化,125.875997,42.13696,125.870264,42.134832,125.882400231179,42.1433185428653
柳河,吉林省通化市柳河县站前路122号,沈阳铁路局, ,客运站,吉林,通化,125.764934,42.2894689999999,125.758887,42.2871889999999,125.771362512251,42.2957554797549
石湖,吉林省通化市通化县石湖乡,沈阳铁路局, ,乘降所,吉林,通化,126.290538,41.5120939999999,126.284887,41.509791,126.296935100167,41.5183110998951
二密河,吉林省通化县二密河镇,沈阳铁路局, ,客运站,吉林,通化,125.830192,41.78898,125.824381,41.786757,125.836590989109,41.7953112773814
干沟,吉林省通化县干沟村,沈阳铁路局, ,客运站,吉林,通化,125.72248,41.861846,125.716483999999,41.8595419999999,125.728885168039,41.8680798531118
万隆,吉林省通化县果松镇万隆村,沈阳铁路局, ,乘降所,吉林,通化,126.220276,41.65771,126.214586999999,41.655379,126.226674964087,41.6640017611764
通化县,吉林省通化县开发区河口村,沈阳铁路局, ,客运站,吉林,通化,125.821248,41.679144,125.815423999999,41.6769159999999,125.827644247666,41.6854681405387
老岭,吉林省通化县石湖镇老岭村,沈阳铁路局, ,乘降所,吉林,通化,126.299941,41.41131,126.29429,41.409039,126.306340644717,41.4175163405522
图们,吉林省图们市光明街18号,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.841397,42.965617,129.834519,42.9632149999999,129.84780379301,42.9719715198534
石岘,吉林省图们市石岘镇七委,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.782789,43.078552,129.775755,43.0760149999999,129.789193801935,43.0848588488638
曲水,吉林省图们市月晴镇曲水村,沈阳铁路局, ,乘降所,吉林,延边朝鲜族自治州,129.795899999999,42.992888,129.788904,42.9903959999999,129.802310079596,42.9992089419487
河南,吉林省图们市长安镇磨盘村,沈阳铁路局, ,乘降所,吉林,延边朝鲜族自治州,120.860812999999,42.069245,120.855523,42.067214,120.867441852171,42.0749265312964
磨盘山,吉林省图们市长安镇磨盘村,沈阳铁路局, ,乘降所,吉林,延边朝鲜族自治州,129.615096999999,42.9374609999999,129.608326,42.9351339999999,129.621547679178,42.943594636109
水礼,吉林省图们市长安镇水礼村,沈阳铁路局, ,乘降所,吉林,延边朝鲜族自治州,129.736054,43.011893,129.729011,43.009363,129.742458583074,43.0181503383314
苇子沟,吉林省图们市长安镇长兴社区,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.677260999999,43.0313319999999,129.670331,43.028877,129.683670798228,43.0375228637473
春阳,吉林省汪清县春阳镇春光村,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.443968,43.7149119999999,129.436693999999,43.712243,129.450488176884,43.7208524550512
大兴沟,吉林省汪清县大兴沟镇大兴路1号,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.6629,43.4124929999999,129.655946,43.4099999999999,129.6692985799,43.4186646694963
庙岭,吉林省汪清县大兴沟镇庙岭村,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.665796,43.5026689999999,129.658818999999,43.50018,129.672192740308,43.508843515334
天桥岭,吉林省汪清县天桥岭镇站前街,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.633242,43.5867859999999,129.626331999999,43.5843709999999,129.639656692481,43.5929299326561
汪清,吉林省汪清县汪清镇东镇街45号,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.740681,43.332833,129.733579999999,43.330229,129.747069189919,43.3390905784883
朝阳川,吉林省延吉市朝阳川镇铁北路4号,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.448871999999,42.889718,129.441751,42.8870969999999,129.455413028116,42.8956701638172
溪洞,吉林省延吉市小营乡小营1队,沈阳铁路局, ,乘降所,吉林,延边朝鲜族自治州,129.596551,42.9106719999999,129.589798,42.9083609999999,129.603017215483,42.9167900502152
延吉,吉林省延吉市站前街1333号,沈阳铁路局, ,客运站,吉林,延边朝鲜族自治州,129.496912,42.88693,129.489938,42.884436,129.503443898997,42.8929482652096
口前,吉林省永吉县口前镇铁北街站前路5号,沈阳铁路局, ,客运站,吉林,吉林,126.496977,43.666322,126.491112,43.6638459999999,126.503484565094,43.6723381934168
双河镇,吉林省永吉县双河镇,沈阳铁路局, ,客运站,吉林,吉林,126.182901,43.4678439999999,126.176852,43.46526,126.189291604163,43.4741658292888
刘家店,吉林省榆树市刘家镇开发街450号,沈阳铁路局, ,客运站,吉林,长春,126.30902,44.80308,126.302854,44.8009879999999,126.315443170587,44.8092872201621
榆树,吉林省榆树市铁北路144号,沈阳铁路局, ,客运站,吉林,长春,126.535028,44.817061,126.529144,44.81512,126.541575133663,44.8230383580968
五棵树,吉林省榆树市五棵树镇长安路499号,沈阳铁路局, ,客运站,吉林,长春,126.161041,44.8014909999999,126.154713,44.7993469999999,126.167454129023,44.8078368541537
谢家镇,吉林省榆树市谢家镇,沈阳铁路局, ,客运站,吉林,长春,126.812787,44.568629,126.806843,44.5666459999999,126.819428837894,44.5743294173388
新立镇,吉林省榆树市新立镇,沈阳铁路局, ,客运站,吉林,长春,126.727717,44.6933799999999,126.721703,44.6913509999999,126.734310439301,44.6991300770085
大屯,吉林省长春市朝阳区富锋镇环山路600号,沈阳铁路局, ,客运站,吉林,长春,125.164623,43.7805699999999,125.158131,43.778081,125.171239556599,43.7862522050791
长春南,吉林省长春市朝阳区开运街3881号,沈阳铁路局, ,客运站,吉林,长春,125.259753,43.8510619999999,125.253367999999,43.8487149999999,125.266330285117,43.8568017699146
长春东,吉林省长春市二道区惠工路38号,沈阳铁路局, ,乘降所,吉林,长春,125.365005,43.895744,125.358382,43.8932629999999,125.371538606692,43.9015782693764
龙家堡,吉林省长春市二道区龙嘉镇,沈阳铁路局, ,乘降所,吉林,长春,125.649651,44.0672569999999,125.643458,44.065165,125.656083656709,44.0734203405522
兴隆山,吉林省长春市经济技术开发区兴隆山镇,沈阳铁路局, ,乘降所,吉林,长春,125.46886,43.9563709999999,125.462324,43.953991,125.475393941563,43.9623507749399
卡伦,吉林省长春市卡伦湖镇,沈阳铁路局, ,乘降所,吉林,长春,125.556057,44.0227819999999,125.549853,44.020676,125.562552821356,44.0288613851397
长春西,吉林省长春市绿园区,沈阳铁路局, ,客运站,吉林,长春,125.199952,43.877608,125.193521,43.875235,125.20656354732,43.8833134170103
长春,吉林省长春市长白路5号,沈阳铁路局, ,客运站,吉林,长春,125.324188,43.9118119999999,125.317663999999,43.909413,125.33073301408,43.9176021417687
庆丰,吉林省长岭县三十号乡,沈阳铁路局, ,客运站,吉林,松原,123.362384,44.6069549999999,123.355877,44.6048499999999,123.368940649214,44.6127964399405
左家,吉林市左家特区,沈阳铁路局, ,乘降所,吉林,吉林,126.086028,44.070258,126.079673,44.0678399999999,126.092402964368,44.0766212880933
一间堡,吉林长春市宽城区奋进乡,沈阳铁路局, ,客运站,吉林,长春,125.359182,44.0021509999999,125.352555,43.999743,125.365723879176,44.0079808479425
鞍山,辽宁省鞍山市建国路1号,沈阳铁路局, ,客运站,辽宁,鞍山,122.9862,41.1124579999999,122.980738,41.11056,122.992790538331,41.1180699806344
灵山,辽宁省鞍山市立山区灵山路5号,沈阳铁路局, ,乘降所,辽宁,鞍山,123.048696,41.194222,123.042945,41.192084,123.05528645773,41.1998389395969
鞍山西,辽宁省鞍山市千山区宁远镇太阳气村,沈阳铁路局, ,客运站,辽宁,鞍山,122.915341,41.1181569999999,122.910121,41.1163949999999,122.921946012605,41.1237945609507
台安,辽宁省鞍山市台安县台北区杜家村,沈阳铁路局, ,客运站,辽宁,鞍山,122.430932,41.4459489999999,122.425456999999,41.443631,122.437393706653,41.4520268411308
能家,辽宁省北票市八家子乡,沈阳铁路局, ,客运站,辽宁,朝阳,120.683932,41.6213389999999,120.678591999999,41.619238,120.690469334732,41.627124844901
北票南,辽宁省北票市大板镇金岭寺村,沈阳铁路局, ,客运站,辽宁,朝阳,120.818245,41.702159,120.812903,41.7000439999999,120.824847296563,41.7078586385806
上园,辽宁省北票市上园镇上园村,沈阳铁路局, ,客运站,辽宁,朝阳,120.980675,41.613605,120.975296,41.6114839999999,120.987260004702,41.6192204873521
高山子,辽宁省北镇市高山子镇,沈阳铁路局, ,客运站,辽宁,锦州,122.069862,41.548341,122.064316,41.5459889999999,122.076213811471,41.5546838463531
沟帮子,辽宁省北镇市沟帮子镇站前街,沈阳铁路局, ,客运站,辽宁,锦州,121.774939,41.3618939999999,121.769535,41.359814,121.78133512324,41.368168273
青堆子,辽宁省北镇市青堆子镇,沈阳铁路局, ,乘降所,辽宁,本溪,121.912169,41.450102,121.907036,41.448143,121.918530035989,41.4564444735523
祁家堡,辽宁省本溪满族自治县草河口镇祁家堡村,沈阳铁路局, ,客运站,辽宁,本溪,123.816509999999,40.928151,123.810768999999,40.92642,123.822925640928,40.9344722489016
连山关,辽宁省本溪满族自治县连山关镇,沈阳铁路局, ,客运站,辽宁,本溪,123.760917,40.964517,123.755071,40.962687,123.767331580985,40.9707895583643
田师府,辽宁省本溪满族自治县田师府镇,沈阳铁路局, ,客运站,辽宁,本溪,124.340205999999,41.241567,124.3343,41.239378,124.34661940224,41.2477297003602
泉水,辽宁省本溪满族自治县小市镇蜂蜜砬子村,沈阳铁路局, ,乘降所,辽宁,本溪,124.221698,41.257697,124.215903999999,41.2556009999999,124.22809937996,41.2639831283252
温泉寺,辽宁省本溪满族自治县小市镇青石岭村,沈阳铁路局, ,乘降所,辽宁,本溪,124.057879,41.338571,124.05185,41.336291,124.064226488854,41.3449192608274
松树台,辽宁省本溪满族自治县小市镇松树台村,沈阳铁路局, ,乘降所,辽宁,本溪,124.045987,41.378514,124.03998,41.3762339999999,124.052329186906,41.3848618621552
小市,辽宁省本溪满族自治县小市镇站前街长江路47号,沈阳铁路局, ,客运站,辽宁,本溪,124.123536,41.31107,124.117501,41.3087829999999,124.12991412937,41.317412980899
草河口,辽宁省本溪市本溪满族自治县草河口镇,沈阳铁路局, ,客运站,辽宁,本溪,123.911199,40.87876,123.905631,40.87718,123.917587848684,40.8851170625036
偏岭,辽宁省本溪市本溪县高官镇,沈阳铁路局, ,客运站,辽宁,本溪,123.978311,41.3882619999999,123.972536,41.386167,123.984649929231,41.3946096155593
五女山,辽宁省本溪市桓仁满族自治县桓仁镇,沈阳铁路局, ,客运站,辽宁,本溪,125.327567,41.27848,125.32143,41.276265,125.334099199198,41.2842683043076
古城子,辽宁省本溪市桓仁县古城子镇拐磨子村,沈阳铁路局, ,乘降所,辽宁,本溪,125.452616,41.4631809999999,125.446403,41.4608199999999,125.459131922925,41.4691305397914
桓龙湖,辽宁省本溪市桓仁县黑沟乡六道沟村,沈阳铁路局, ,乘降所,辽宁,本溪,125.424171,41.254299,125.417927,41.252017,125.43069360855,41.2602086726053
大雅河,辽宁省本溪市桓仁县普乐堡镇梨树村,沈阳铁路局, ,乘降所,辽宁,本溪,125.047149,41.1482949999999,125.041066,41.146149,125.053741638918,41.1539055185278
牛心台,辽宁省本溪市明山区牛心台镇,沈阳铁路局, ,客运站,辽宁,本溪,123.903814,41.352648,123.898184,41.3506959999999,123.910180297504,41.3589956872621
南芬,辽宁省本溪市南芬区街里14组,沈阳铁路局, ,客运站,辽宁,本溪,123.749455,41.1027479999999,123.743585999999,41.1007979999999,123.755860456586,41.1090052283745
金坑,辽宁省本溪市南芬区金坑村,沈阳铁路局, ,客运站,辽宁,本溪,123.741176999999,41.1339869999999,123.735305999999,41.132013,123.747581449708,41.1402348466471
下马塘,辽宁省本溪市南芬区下马塘镇,沈阳铁路局, ,客运站,辽宁,本溪,123.735865,41.031748,123.730009999999,41.0298629999999,123.742275085739,41.0379933389056
北台,辽宁省本溪市平山区北台街道办事处,沈阳铁路局, ,客运站,辽宁,本溪,123.638169,41.230744,123.632485,41.2288489999999,123.644593266282,41.2368861700922
桥头,辽宁省本溪市平山区桥头镇兴隆村,沈阳铁路局, ,客运站,辽宁,本溪,123.730074,41.193092,123.724200999999,41.1910779999999,123.736474165703,41.1993275190527
桥北,辽宁省本溪市平山区桥头镇兴隆村,沈阳铁路局, ,乘降所,辽宁,本溪,123.820669,41.339696,123.814884,41.3376489999999,123.827062456164,41.3460131913058
本溪,辽宁省本溪市平山区站前3号,沈阳铁路局, ,客运站,辽宁,本溪,123.767634,41.327424,123.761745,41.325313,123.774030280524,41.3336975937797
高家岁,辽宁省本溪市石桥子镇高家岁村,沈阳铁路局, ,乘降所,辽宁,本溪,123.739752999999,41.4037659999999,123.733846,41.401606,123.746146603342,41.4100092606068
石桥子,辽宁省本溪市石桥子镇石桥子街金桥路,沈阳铁路局, ,客运站,辽宁,本溪,123.723817,41.451489,123.717916,41.449316,123.730209389576,41.4577151396497
火连寨,辽宁省本溪市溪湖区火连寨镇,沈阳铁路局, ,客运站,辽宁,本溪,123.734407,41.3586019999999,123.728509,41.3564709999999,123.740801439546,41.3648403734024
本溪湖,辽宁省本溪市溪湖区民主路站前街,沈阳铁路局, ,客运站,辽宁,本溪,123.761613,41.3250249999999,123.755719,41.322912,123.768008844454,41.3312921772763
歪头山,辽宁省本溪市溪湖区歪头山镇柳峪村,沈阳铁路局, ,客运站,辽宁,本溪,123.651258,41.496521,123.64551,41.494449,123.657668825976,41.5026733475344
八面城,辽宁省昌图县八面城镇站前委,沈阳铁路局, ,客运站,辽宁,铁岭,124.061417,43.209017,124.05511,43.2064189999999,124.067764219857,43.2153673439991
昌图西,辽宁省昌图县昌图镇二高地村,沈阳铁路局, ,客运站,辽宁,铁岭,124.067374,42.77769,124.061122,42.775215,124.073749629442,42.7840478483298
曲家店,辽宁省昌图县曲家乡,沈阳铁路局, ,乘降所,辽宁,铁岭,123.934031,43.226813,123.928118,43.224532,123.940382253723,43.2331650279547
三江口,辽宁省昌图县三江口镇,沈阳铁路局, ,客运站,辽宁,铁岭,123.720524,43.370946,123.714353,43.36851,123.726913543571,43.377169609135
石脑,辽宁省朝阳市建平县青峰山乡赵家店村,沈阳铁路局, ,乘降所,辽宁,朝阳,119.549681,41.452696,119.543616,41.450743,119.556162767772,41.4587564802165
小平房,辽宁省朝阳市建平县万寿镇平安地村,沈阳铁路局, ,客运站,辽宁,朝阳,119.736294,41.384959,119.730197,41.382907,119.742692040342,41.3911903466378
叶柏寿,辽宁省朝阳市建平县叶柏寿镇铁南街,沈阳铁路局, ,客运站,辽宁,朝阳,119.642940999999,41.3924359999999,119.63696,41.3905239999999,119.649361324848,41.3985748318171
公营子,辽宁省朝阳市喀左县公营子镇,沈阳铁路局, ,客运站,辽宁,朝阳,119.851207,41.357368,119.845393,41.355463,119.85759800137,41.3636927357275
大营子,辽宁省朝阳市龙城区半拉山街半拉山村,沈阳铁路局, ,客运站,辽宁,朝阳,120.319203,41.462406,120.313528,41.46022,120.325607318439,41.4685821057234
大平房,辽宁省朝阳市龙城区大平房镇,沈阳铁路局, ,客运站,辽宁,朝阳,120.169935,41.436562,120.164111,41.434372,120.176328941578,41.4428763360365
朝阳,辽宁省朝阳市双塔区友谊大街3段1号,沈阳铁路局, ,客运站,辽宁,朝阳,120.441909,41.5789699999999,120.436201999999,41.5766649999999,120.448383648324,41.5850377803688
革镇堡,辽宁省大连市甘井子区革镇堡镇后革村,沈阳铁路局, ,客运站,辽宁,大连,121.536682,39.00909,121.531617999999,39.0081819999999,121.54318540832,39.0151442302226
夏家河,辽宁省大连市甘井子区革镇堡镇夏家河村,沈阳铁路局, ,乘降所,辽宁,大连,121.4888,39.023268,121.483552,39.0222139999999,121.495322571211,39.029269005615
大连北,辽宁省大连市甘井子区华北路,沈阳铁路局, ,客运站,辽宁,大连,121.607406999999,39.016736,121.602455,39.0159009999999,121.613865561075,39.0228548936905
南关岭,辽宁省大连市甘井子区南岭街40号,沈阳铁路局, ,客运站,辽宁,大连,121.581512,39.00641,121.576550999999,39.005577,121.587987810107,39.0125055324608
营城子,辽宁省大连市甘井子区营城子街,沈阳铁路局, ,客运站,辽宁,大连,121.375732,38.980642,121.370311,38.97948,121.382269495016,38.9864966543943
周水子,辽宁省大连市甘井子区周水子广场8号,沈阳铁路局, ,客运站,辽宁,大连,121.560745999999,38.9554639999999,121.555756,38.954638,121.567238647747,38.9615418555112
登沙河,辽宁省大连市金州区登沙河镇正阳街,沈阳铁路局, ,客运站,辽宁,大连,122.056333,39.2201189999999,122.051096,39.2188209999999,122.062694020211,39.2264649116666
广宁寺,辽宁省大连市金州区二十里堡镇广宁寺村,沈阳铁路局, ,客运站,辽宁,大连,121.808758,39.1879169999999,121.803689,39.1868479999999,121.81516287965,39.1942232663147
牛角山,辽宁省大连市金州区二十里堡镇十三里村牛角山屯,沈阳铁路局, ,乘降所,辽宁,大连,121.781146,39.1966899999999,121.776014,39.195576,121.787552490748,39.2029736357949
亮甲店,辽宁省大连市金州区亮甲店镇,沈阳铁路局, ,客运站,辽宁,大连,121.936475,39.212203,121.931584,39.2112169999999,121.94284128403,39.2185502059613
蚕厂屯,辽宁省大连市金州区亮甲店镇蚕厂屯村,沈阳铁路局, ,乘降所,辽宁,大连,121.885118,39.1919949999999,121.880234,39.191042,121.891504007463,39.1983367079309
三十里堡,辽宁省大连市金州区三十里堡站民胜街38号,沈阳铁路局, ,客运站,辽宁,大连,121.797805999999,39.266247,121.792700999999,39.2651159999999,121.80420861922,39.2725439698098
杏树屯,辽宁省大连市金州区杏树屯镇,沈阳铁路局, ,客运站,辽宁,大连,122.15318,39.2663259999999,122.147993,39.2650179999999,122.159574646294,39.2726546901268
金州,辽宁省大连市金州区中长街2号,沈阳铁路局, ,客运站,辽宁,大连,121.72743,39.088,121.722282,39.086944,121.733844216048,39.0942320078459
龙头,辽宁省大连市旅顺口区龙头镇,沈阳铁路局, ,乘降所,辽宁,大连,121.305068,38.8701999999999,121.299817,38.869224,121.311631094024,38.8759840631567
长岭子,辽宁省大连市旅顺口区长城街道,沈阳铁路局, ,客运站,辽宁,大连,121.316717999999,38.937054,121.311431,38.9360179999999,121.323272038309,38.9428468217883
刘家村,辽宁省大连市旅顺口区长城镇刘家村,沈阳铁路局, ,乘降所,辽宁,大连,121.307013,38.9048179999999,121.301753,38.9038189999999,121.313572822859,38.9106033291534
大刘家,辽宁省大连市普兰店市大刘家镇大刘家村,沈阳铁路局, ,乘降所,辽宁,大连,122.185586,39.323134,122.180477999999,39.3218559999999,122.191984208612,39.3294437778438
普湾,辽宁省大连市普湾新区石河镇,沈阳铁路局, ,客运站,辽宁,大连,121.813218,39.3301939999999,121.808145,39.3290549999999,121.819616668743,39.3365011797083
沙河口,辽宁省大连市沙河口区中长街1号,沈阳铁路局, ,客运站,辽宁,大连,121.587266,38.925305,121.58232,38.924525,121.593743370686,38.9314074726508
大连,辽宁省大连市中山区长江路259号,沈阳铁路局, ,客运站,辽宁,大连,121.632711,38.922375,121.627747,38.9215749999999,121.639161015285,38.9285184369915
大石桥,辽宁省大石桥市团结路2号,沈阳铁路局, ,客运站,辽宁,营口,122.505889,40.645431,122.500743,40.643895,122.512426733404,40.6514439160072
灌水,辽宁省丹东市宽甸满族自治县灌水镇,沈阳铁路局, ,客运站,辽宁,丹东,124.565763,40.862008,124.560273,40.860405,124.5723069428,40.8679410112574
长甸,辽宁省丹东市宽甸满族自治县长甸镇,沈阳铁路局, ,客运站,辽宁,丹东,124.811556999999,40.481807,124.805916,40.480355,124.818187224843,40.4875116595339
坦甸,辽宁省丹东市宽甸满族自治县长甸镇坦甸村,沈阳铁路局, ,乘降所,辽宁,丹东,124.800437,40.623187,124.794757,40.621639,124.807062446571,40.6288974797706
永甸,辽宁省丹东市宽甸满族自治县长甸镇永甸村,沈阳铁路局, ,乘降所,辽宁,丹东,124.842795,40.558525,124.837208,40.557091,124.849431937112,40.5642102912578
汤山城,辽宁省丹东市汤山城镇,沈阳铁路局, ,客运站,辽宁,丹东,124.209262,40.311638,124.20357,40.310167,124.21569371115,40.3179453881851
老古沟,辽宁省丹东市五龙背镇老古沟村,沈阳铁路局, ,乘降所,辽宁,丹东,124.334277,40.229934,124.32852,40.228402,124.340715794391,40.2361121224908
蛤蟆塘,辽宁省丹东市元宝区金山镇,沈阳铁路局, ,客运站,辽宁,丹东,124.379017,40.173571,124.373183,40.171979,124.385474251478,40.1797065742577
金山湾,辽宁省丹东市振安区金山村,沈阳铁路局, ,乘降所,辽宁,丹东,124.358144999999,40.2062839999999,124.352339,40.204714,124.364592275532,40.2124390064509
五龙背,辽宁省丹东市振安区五龙背镇,沈阳铁路局, ,客运站,辽宁,丹东,124.275372,40.259711,124.269724999999,40.2582689999999,124.281802910792,40.2659524772507
丹东,辽宁省丹东市振兴区五经街2号丹东站,沈阳铁路局, ,客运站,辽宁,丹东,124.388095,40.124482,124.38226,40.122888,124.394556210071,40.1306083448361
灯塔,辽宁省灯塔市站前街1号,沈阳铁路局, ,客运站,辽宁,辽阳,123.317812,41.4302679999999,123.311907,41.4280279999999,123.324342294028,41.4360493474291
张台子,辽宁省灯塔市张台子镇,沈阳铁路局, ,乘降所,辽宁,辽阳,123.272648,41.3537189999999,123.266869,41.351588,123.279203346358,41.3594658080091
一面山,辽宁省凤城市边门镇,沈阳铁路局, ,客运站,辽宁,丹东,124.097538,40.3487569999999,124.091609,40.347124,124.103939864012,40.3551163218405
汤河,辽宁省凤城市边门镇汤河村,沈阳铁路局, ,乘降所,辽宁,丹东,124.155193999999,40.318969,124.149362999999,40.317402,124.161617780225,40.3253124880566
官家,辽宁省凤城市草河镇官家村,沈阳铁路局, ,乘降所,辽宁,丹东,124.177231,40.4757129999999,124.171439,40.474131,124.183662546386,40.4820454941757
赵家,辽宁省凤城市草河镇赵家村,沈阳铁路局, ,乘降所,辽宁,丹东,126.935781,47.5329849999999,126.929424999999,47.530805,126.94238601731,47.5385962218314
大堡,辽宁省凤城市大堡蒙古族镇,沈阳铁路局, ,客运站,辽宁,丹东,124.250848,40.55286,124.245172999999,40.5513219999999,124.257282422471,40.5591287619444
凤凰城,辽宁省凤城市凤山区苗可秀街,沈阳铁路局, ,客运站,辽宁,丹东,124.057032,40.4488569999999,124.051126,40.447226,124.063417825292,40.4552175078455
张家堡,辽宁省凤城市凤山区张家堡村,沈阳铁路局, ,乘降所,辽宁,丹东,124.035033,40.3940569999999,124.029191,40.3924949999999,124.041412298348,40.400416530801
鸡冠山,辽宁省凤城市鸡冠山镇,沈阳铁路局, ,客运站,辽宁,丹东,123.924522,40.519033,123.918991,40.517693,123.930917851536,40.5253941906733
四台子,辽宁省凤城市鸡冠山镇四台子村,沈阳铁路局, ,乘降所,辽宁,丹东,123.984523999999,40.482615,123.978847,40.4811649999999,123.990901857515,40.488976036451
袁家堡,辽宁省凤城市鸡冠山镇袁家堡村,沈阳铁路局, ,乘降所,辽宁,丹东,123.938759,40.4945659999999,123.93321,40.49322,123.945149018218,40.5009283890128
刘家河,辽宁省凤城市刘家河镇,沈阳铁路局, ,客运站,辽宁,丹东,123.986709,40.6717439999999,123.980999,40.670178,123.993082682552,40.6781029622062
秋木庄,辽宁省凤城市刘家河镇秋木庄村,沈阳铁路局, ,乘降所,辽宁,丹东,123.943738999999,40.6323519999999,123.938163,40.63092,123.950125712347,40.6387133409798
石城,辽宁省凤城市石城镇,沈阳铁路局, ,客运站,辽宁,丹东,124.441218,40.2877629999999,124.435402,40.286172,124.447722839977,40.2938452000591
边沟,辽宁省凤城市石城镇孟家村,沈阳铁路局, ,乘降所,辽宁,丹东,124.379068,40.7255579999999,124.373161,40.7237319999999,124.385529738518,40.7316943449761
庙阳,辽宁省凤城市石城镇荣家村,沈阳铁路局, ,乘降所,辽宁,丹东,124.455967,40.7988349999999,124.450121999999,40.7970019999999,124.462478418628,40.8049004063977
天桥,辽宁省凤城市石城镇天桥村,沈阳铁路局, ,乘降所,辽宁,丹东,124.507626,40.814936,124.501965,40.813234,124.51416059321,40.8209459640613
铁佛寺,辽宁省凤城市石城镇铁佛寺村,沈阳铁路局, ,乘降所,辽宁,丹东,124.347556999999,40.6891669999999,124.341708999999,40.6874109999999,124.354003080725,40.6953323098989
佟家,辽宁省凤城市石城镇西隈村,沈阳铁路局, ,乘降所,辽宁,丹东,124.418717,40.753951,124.412801,40.7520969999999,124.425203480808,40.7600514637857
林家台,辽宁省凤城市通远堡镇林家台村,沈阳铁路局, ,乘降所,辽宁,丹东,123.952232,40.7176339999999,123.946625,40.716126,123.958612609093,40.7239935076531
通远堡,辽宁省凤城市通远堡镇胜利街站前委,沈阳铁路局, ,客运站,辽宁,丹东,123.927038,40.787207,123.921469,40.7856889999999,123.9334241798,40.7935664607368
章党,辽宁省抚顺市东洲区章党路3号,沈阳铁路局, ,客运站,辽宁,抚顺,124.077530999999,41.9078859999999,124.071393,41.905434,124.083896406351,41.9142390046886
李石寨,辽宁省抚顺市李石经济开发区高丽街,沈阳铁路局, ,乘降所,辽宁,抚顺,123.727427,41.817292,123.721472,41.815032,123.733827464742,41.823526539236
南口前,辽宁省抚顺市清原满族治自县南口前镇河北街,沈阳铁路局, ,客运站,辽宁,抚顺,124.61355,41.999972,124.607923,41.997869,124.620088150315,42.0058382346191
黑石木,辽宁省抚顺市清原县北三家乡黑石木村,沈阳铁路局, ,乘降所,辽宁,抚顺,124.679117,42.030717,124.673336,42.028517,124.685669151657,42.0365077221768
清原,辽宁省抚顺市清原县柴河路-49号,沈阳铁路局, ,客运站,辽宁,抚顺,124.936375,42.104339,124.930589,42.102218,124.942991395788,42.1099653514289
抚顺北,辽宁省抚顺市顺城区新华大街27号,沈阳铁路局, ,客运站,辽宁,抚顺,123.91795,41.888269,123.912244,41.886175,123.924318742586,41.8946232939922
瓢儿屯,辽宁省抚顺市望花区锦州路东段37号,沈阳铁路局, ,客运站,辽宁,抚顺,123.802663999999,41.849125,123.796764,41.846901,123.809066603064,41.8554335811961
南杂木,辽宁省抚顺市新宾满族治自县南杂木镇车站街,沈阳铁路局, ,客运站,辽宁,抚顺,124.407387,41.9657199999999,124.401296,41.963256,124.413850226413,41.9718277152938
大官屯,辽宁省抚顺市新抚区千金路56号,沈阳铁路局, ,客运站,辽宁,抚顺,123.870703,41.8570199999999,123.86497,41.854911,123.87708948399,41.8633654232844
抚顺,辽宁省抚顺市新抚区站前街,沈阳铁路局, ,乘降所,辽宁,抚顺,123.901977,41.863249,123.896278,41.8611599999999,123.908351603388,41.8696013996184
营东,辽宁省抚顺县章党乡高丽村,沈阳铁路局, ,乘降所,辽宁,抚顺,124.285867,41.945442,124.279979999999,41.943139,124.292277069962,41.9516659616851
阿金,辽宁省阜新市阜蒙县人民街,沈阳铁路局, ,客运站,辽宁,阜新,121.754919,42.043615,121.749405,42.0414079999999,121.76133328581,42.049878924566
阜新,辽宁省阜新市海州区振兴路82号,沈阳铁路局, ,客运站,辽宁,阜新,121.637866,41.98738,121.632527999999,41.985323,121.644303606895,41.9935257928728
清河门,辽宁省阜新市清河门区南昌路,沈阳铁路局, ,客运站,辽宁,阜新,121.420135,41.7769499999999,121.414353,41.77456,121.426659280839,41.7828590796742
新邱,辽宁省阜新市新邱区新邱大街2号,沈阳铁路局, ,客运站,辽宁,阜新,121.798856,42.095396,121.793408,42.093235,121.805273333111,42.10170130237
彰武,辽宁省阜新市彰武县铁东路2-38,沈阳铁路局, ,客运站,辽宁,阜新,122.528689,42.3871609999999,122.523407,42.3850419999999,122.535236516108,42.3931485196225
